timestamp,transaction_id,fraud_probability,original_decision,final_decision,decision,override_reason,top_contributing_feature,record_hash
2026-09-04T09:30:20.081576+00:00,TXN_1271,0.1499,CLEAR,CLEAR,CLEAR,none,hour_of_day,320297eb41aeb9cdf4c7be77ba72858031e6d5712838311e234710041ca85984
2026-09-04T09:30:20.097975+00:00,TXN_1272,0.0779,CLEAR,CLEAR,CLEAR,none,velocity_last_hour,08a74da26b6a571ca0e4010d3f7d8657235d53d814fd5f73f7a5bbc9497442b6
2026-09-04T09:30:20.113809+00:00,TXN_1273,0.119,CLEAR,CLEAR,CLEAR,none,velocity_last_hour,e1d2a0a15e0f7144fac229a83f4ada8fdbd48e4e61602faa85375d3e078ccb6f
2026-09-04T09:30:20.126946+00:00,TXN_1274,0.1643,CLEAR,CLEAR,CLEAR,none,hour_of_day,f6031add449ba7cc20bc7c3f3366de7cbca4b1e30a0184cb3558bf827b28deb1
2026-09-04T09:30:20.136619+00:00,TXN_1275,0.9532,HOLD,HOLD,HOLD,none,amount_deviation_ratio,2f5629a80a47ad4ac8e0bd8cb2ae46c863516dbbf8a1febd68c81a34d068f1a2
2026-09-04T09:30:20.150511+00:00,TXN_1276,0.3229,CLEAR,CLEAR,CLEAR,none,amount,ca5f57189f70ddc8a7544789c4ef3f0f6741c8e129298aedec73e0c1ed54de6f
2026-09-04T09:30:20.162593+00:00,TXN_1277,0.1241,CLEAR,CLEAR,CLEAR,none,hour_of_day,08f1275df5850e0b0f761c2c03f29704ddfc3f866dfe2291b709bf743132fd33
2026-09-04T09:30:20.171734+00:00,TXN_1278,0.8416,HOLD,HOLD,HOLD,none,amount_deviation_ratio,3c974651a7767e809f8af2368ca32a2df412618667a482941fe0ec97707c7d77
2026-09-04T09:30:20.183372+00:00,TXN_1279,0.151,CLEAR,CLEAR,CLEAR,none,hour_of_day,1089a39c98a81bdcaaf6f13632cccfcba46f1f01c73c6f9c1b5a018a8ea52b12
2026-09-04T09:30:20.197478+00:00,TXN_1280,0.1334,CLEAR,CLEAR,CLEAR,none,hour_of_day,b705dcd362dd6351914e8672d7c241e2d0b9dd5d322a56f343eaa99b36b1ba98
2026-09-04T09:30:20.209279+00:00,TXN_1281,0.1501,CLEAR,CLEAR,CLEAR,none,customer_tenure_days,f7c143f08aab97969ccf4c6dc152be52903ced16bac2a182fb88ccf9cc125e5c
2026-09-04T09:30:20.219677+00:00,TXN_1282,0.2645,CLEAR,CLEAR,CLEAR,none,amount_deviation_ratio,6e33b315e66f96352959dd192f398dbf4d2471f45ab344802b56620d67912cde
2026-09-04T09:30:20.235169+00:00,TXN_1283,0.0836,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,7c32b5c5861d536187c1978eb28ed44c12dbc7936031b136dd2f8e377272b312
2026-09-04T09:30:20.248621+00:00,TXN_1284,0.4781,ESCALATE,ESCALATE,ESCALATE,none,is_night,08a1982a8dcc6d170a2dd3d1605a08cb82bab04b3354d00d4ba0272ab4f2d7c7
2026-09-04T09:30:20.262443+00:00,TXN_1285,0.2699,CLEAR,CLEAR,CLEAR,none,amount,c689021d7bf8d6cdfe81ea680444663433f1df5a012204ef110b12ac558e89f8
2026-09-04T09:30:20.277008+00:00,TXN_1286,0.2966,CLEAR,CLEAR,CLEAR,none,location_mismatch,46fd4e20b966a27c69160aecab3b6f5bf1eb7a8291221653a4f35f4e74617d81
2026-09-04T09:30:20.287512+00:00,TXN_1287,0.4573,ESCALATE,ESCALATE,ESCALATE,none,merchant_avg_amount,bcfca9ea06ea85ee359e8bdcc91d656c3359a9f9f382e5c97961b3e813fa1d68
2026-09-04T09:30:20.300580+00:00,TXN_1288,0.8952,HOLD,HOLD,HOLD,none,amount_deviation_ratio,9c43b76f68dd01d161ccb2c2d94d4c06289878eb180e6568fa258c8508fc9245
2026-09-04T09:30:20.316258+00:00,TXN_1289,0.1308,CLEAR,CLEAR,CLEAR,none,hour_of_day,fa73f6a302243a9bd35ebcc290b10875aeb122f03584d3bc0c38048db56efcd2
2026-09-04T09:30:20.329267+00:00,TXN_1290,0.1115,CLEAR,CLEAR,CLEAR,none,hour_of_day,030ad0bcd01228ef56ecf29b449f0f65e1bf13d4c69f7af79388751fe9870a4b
2026-09-04T09:30:20.338266+00:00,TXN_1291,0.1422,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,b28a08c09ad8ee51a5b6984dd4f7a8466c7389491a76f55e5161195c0d63b60e
2026-09-04T09:30:20.350740+00:00,TXN_1292,0.5325,ESCALATE,ESCALATE,ESCALATE,none,hour_of_day,0b99465ff4ac303355a297d8a895d2c0f5bc447c76995e43f039fda09f0fd702
2026-09-04T09:30:20.364136+00:00,TXN_1293,0.3258,CLEAR,CLEAR,CLEAR,none,amount_deviation_ratio,bc73e17ccea106556e75f9661001df6e61ad7f1eac0a104a8f0db0cc51568f33
2026-09-04T09:30:20.375987+00:00,TXN_1294,0.9868,HOLD,HOLD,HOLD,none,amount_deviation_ratio,361fa0f1b1644ac3e7ce85b2b0b7afa2b7b2dbcd7a775b5751f236dd8459c634
2026-09-04T09:30:20.386393+00:00,TXN_1295,0.1339,CLEAR,CLEAR,CLEAR,none,customer_tenure_days,a6c4957962ad3c0522b84b3bd34ff505030d47b2a617b02bd3903b9245fb600a
2026-09-04T09:30:20.401255+00:00,TXN_1296,0.2346,CLEAR,CLEAR,CLEAR,none,is_night,b2dd6878e0e44232f0fce6c07d0b2329204cfaf4244c227b087bed1d857be8e8
2026-09-04T09:30:20.416265+00:00,TXN_1297,0.5069,ESCALATE,ESCALATE,ESCALATE,none,location_mismatch,ab943080e9268076751a588193604980592cb15b21357b491a8813b9470a97d0
2026-09-04T09:30:20.431430+00:00,TXN_1298,0.2623,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,b31a7339bc03a887739556fbf4432374990805b722b478cc8c326e96d2b93c38
2026-09-04T09:30:20.446649+00:00,TXN_1299,0.9091,HOLD,HOLD,HOLD,none,hour_of_day,a716d3247ae45be3002a1b2e4504d8925a01002ac0040227ac3d9d66ae994796
2026-09-04T09:30:20.461933+00:00,TXN_1300,0.1833,CLEAR,CLEAR,CLEAR,none,customer_tenure_days,367aa60259ba24be529c0cc7ef4784a210124fa961770dcf82ea730ee76791cc
2026-09-04T09:30:20.472838+00:00,TXN_1301,0.105,CLEAR,CLEAR,CLEAR,none,velocity_last_hour,67fe304d01328a95329af349677ec3eab819f64e2c7a9a36c38b8954cfd84fa8
2026-09-04T09:30:20.484247+00:00,TXN_1302,0.4258,ESCALATE,ESCALATE,ESCALATE,none,amount_deviation_ratio,c7a2d307ab353f8e67edea3d341ffcf4cc5245ddeb2ce84dbba0cf6c29f760ee
2026-09-04T09:30:20.498150+00:00,TXN_1303,0.1402,CLEAR,CLEAR,CLEAR,none,hour_of_day,03f6290943529985150524c381d1233895f8fb8d53305fa669ba8667a81c8994
2026-09-04T09:30:20.511127+00:00,TXN_1304,0.0806,CLEAR,CLEAR,CLEAR,none,device_change,fe44545da587c7b38c484864bc24449e8e985f477001cda9cedd93895978d29d
2026-09-04T09:30:20.522152+00:00,TXN_1305,0.5,ESCALATE,ESCALATE,ESCALATE,none,amount_deviation_ratio,4b6e074741269c8ccfe0751d24baee63db49c9f79dc87fec935a91d6ea38acda
2026-09-04T09:30:20.535083+00:00,TXN_1306,0.323,CLEAR,CLEAR,CLEAR,none,hour_of_day,ffe3e597afb38798ec3950d0865a2f5826cfa305f3165db20909ab1969fe5bb1
2026-09-04T09:30:20.546787+00:00,TXN_1307,0.1564,CLEAR,CLEAR,CLEAR,none,customer_tenure_days,3bb92dc7d7d193e4dbae88ebb18c10bac316612e18e79dfbb0ee0be8e3f56c1b
2026-09-04T09:30:20.556005+00:00,TXN_1308,0.2149,CLEAR,CLEAR,CLEAR,none,hour_of_day,063997623656842b7aa5d94bc66a9803478afcb6e186ee974be4ac1a2ef3f618
2026-09-04T09:30:20.568375+00:00,TXN_1309,0.1177,CLEAR,CLEAR,CLEAR,none,hour_of_day,4403b7e103090f13e9147dd385583679a8f10c1e9944de572414d9ba382004e8
2026-09-04T09:30:20.583288+00:00,TXN_1310,0.1887,CLEAR,CLEAR,CLEAR,none,device_change,d50dd70c3f75669c0b581fca8a9815f9523f21663b0068cb2420f216081d9e5b
2026-09-04T09:30:20.602109+00:00,TXN_1311,0.0559,CLEAR,CLEAR,CLEAR,none,customer_tenure_days,5a8246d1ec24db3496830a8d6b0b621db2b3bafd8032fba107fdf4ae190a735d
2026-09-04T09:30:20.617752+00:00,TXN_1312,0.8769,HOLD,HOLD,HOLD,none,amount,f063696498e25eae13b36c3025df6125f68a3b65e0e106e5051e82f25e3b2b70
2026-09-04T09:30:20.635134+00:00,TXN_1313,0.8926,HOLD,HOLD,HOLD,none,amount,1ca92138ddf633780455a2f39f13a97b5b2bafb65c404b48ec6b8f9e8ff5d590
2026-09-04T09:30:20.651778+00:00,TXN_1314,0.1667,CLEAR,CLEAR,CLEAR,none,amount,a98ee36f3fbc28282365d546d8b38165ed580bcfe966c41b149723749667ebe7
2026-09-04T09:30:20.667423+00:00,TXN_1315,0.0799,CLEAR,CLEAR,CLEAR,none,velocity_last_hour,ba37c2e6b6a279522a99e047ad349defb8e1f9a0ab4f0eed0dffb586694edad0
2026-09-04T09:30:20.682192+00:00,TXN_1316,0.0809,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,c44d4fd022b594ea4f672c1d83d2ae55eedc64fed2f8d5a54b41669b98b99ba5
2026-09-04T09:30:20.698119+00:00,TXN_1317,0.1638,CLEAR,CLEAR,CLEAR,none,velocity_last_hour,a129e3a222dcbc19548849a6ca05c548f6b7f1084395a41928f8413f0da24df3
2026-09-04T09:30:20.714813+00:00,TXN_1318,0.1428,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,387a3e5a3ecb9c3a76f074118d5b521f1f9e320263bd4b6841dbd1acdf53d415
2026-09-04T09:30:20.730914+00:00,TXN_1319,0.1062,CLEAR,CLEAR,CLEAR,none,customer_tenure_days,ff0ebf49471f24d643b618917253abade57cede0febe71d177bbad70eab6aebb
2026-09-04T09:30:20.743953+00:00,TXN_1320,0.0516,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,3d10232a002baf302ab1a07e7def2d1e4c7fdbfa85fb2a6709dd253dbc574c5d
2026-09-04T09:30:20.753439+00:00,TXN_1321,0.1084,CLEAR,CLEAR,CLEAR,none,hour_of_day,aec753d7784789fd7fa7b459b4fb624e327038bc78818d08a376dcb200cff6e9
2026-09-04T09:30:20.765895+00:00,TXN_1322,0.1861,CLEAR,CLEAR,CLEAR,none,device_change,f3bff11cbf2b53c08b766511943f78fbe814bd30450bb172417a0167c584cb1b
2026-09-04T09:30:20.779315+00:00,TXN_1323,0.224,CLEAR,CLEAR,CLEAR,none,hour_of_day,fc53efd7a96b0b5c1b0ce2cd9791c137ab2209d3e7562670d26efdc74a9f9ed0
2026-09-04T09:30:20.788177+00:00,TXN_1324,0.4428,ESCALATE,ESCALATE,ESCALATE,none,amount_deviation_ratio,c479afe9e2399c017f1a701d3435c7dc559677b36a379a6099ffc3f5419a367d
2026-09-04T09:30:20.800797+00:00,TXN_1325,0.3396,CLEAR,CLEAR,CLEAR,none,is_night,16f048b95f8e3ddab84a5de9c7fbff92fbe2dbba035f7b0f709868736edada9d
2026-09-04T09:30:20.815664+00:00,TXN_1326,0.5592,ESCALATE,ESCALATE,ESCALATE,none,amount,62542a3e5fd3eac9d004d2ee717a713b78a839c605406ab19bd3319ca121039f
2026-09-04T09:30:20.827121+00:00,TXN_1327,0.1185,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,f0e163ef2c83add1633c77607c7c52947ab66f4ee986e0e8b4778cea7595e04e
2026-09-04T09:30:20.836159+00:00,TXN_1328,0.199,CLEAR,CLEAR,CLEAR,none,customer_tenure_days,4428bbea928beabd41ba9f7aa263a3c811d0b59aa6457697c4de327502303ef4
2026-09-04T09:30:20.847694+00:00,TXN_1329,0.1617,CLEAR,CLEAR,CLEAR,none,hour_of_day,b186c0fbf52daef2e3e394cd9a21b44932be9dbf9e54367844f213f7f2a03985
2026-09-04T09:30:20.858857+00:00,TXN_1330,0.1418,CLEAR,CLEAR,CLEAR,none,hour_of_day,f4c8b23567e73b511de180ad2f6500bcd8d6ec722d0e73dc266caf4803f8a880
2026-09-04T09:30:20.868316+00:00,TXN_1331,0.104,CLEAR,CLEAR,CLEAR,none,velocity_last_hour,37c2e727673d094954cb3df46f335008a6a2edcbe883c3447335c2ab69a7cff4
2026-09-04T09:30:20.881500+00:00,TXN_1332,0.1469,CLEAR,CLEAR,CLEAR,none,location_mismatch,008200b2303b334563ed9e72e1058980cdbfa427daeb917db03d8ca8589b4d6b
2026-09-04T09:30:20.893104+00:00,TXN_1333,0.8477,HOLD,HOLD,HOLD,none,merchant_avg_amount,ad6e684c0d09e734dd31b92ca0794c53acdf7f87aba1a47cb1e25c50106a2fc2
2026-09-04T09:30:20.902319+00:00,TXN_1334,0.0759,CLEAR,CLEAR,CLEAR,none,customer_tenure_days,0868e8c1ddbba3e9c9f0a8233dda752f975177a08dc66d4fc727433576532be9
2026-09-04T09:30:20.916325+00:00,TXN_1335,0.0487,CLEAR,CLEAR,CLEAR,none,location_mismatch,36eb60a061ef42730f354af819f12843442883a0a1da5184b81b32bb87720b5d
2026-09-04T09:30:20.927540+00:00,TXN_1336,0.1898,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,2f7079e0d0850c0687de725331901ee52b9ecab1c3590072605d0bc19271d401
2026-09-04T09:30:20.937331+00:00,TXN_1337,0.2453,CLEAR,CLEAR,CLEAR,none,velocity_last_hour,e13e9644e0ab5e68f7b9f506aed618d70ff3d10fcf5a6948b75776d16e3ac395
2026-09-04T09:30:20.949957+00:00,TXN_1338,0.1048,CLEAR,CLEAR,CLEAR,none,location_mismatch,988b9ba019bb5aa25901681bc49436b4225083e7f2e7543bd02ff8574ecd2a51
2026-09-04T09:30:20.964753+00:00,TXN_1339,0.3308,CLEAR,CLEAR,CLEAR,none,amount_deviation_ratio,f368373ce5fc46ba739582fdcb79791900070a590817265a06c05b97a8f83b11
2026-09-04T09:30:20.977614+00:00,TXN_1340,0.0851,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,24328e2e23ea6c78df3d0a22ba96104fdd9a8dbe9c9a2aaefa5fb1eebe2ccdeb
2026-09-04T09:30:20.986838+00:00,TXN_1341,0.1777,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,9abd863f862bd0e93b2313e6bd73bc2a9b7ea59438bae5d0837cf7385a48aac1
2026-09-04T09:30:20.999232+00:00,TXN_1342,0.0681,CLEAR,CLEAR,CLEAR,none,is_night,12713ba0fcfbb51c7b14e9d6e09ebeeed5ef29d3be56cd8e970fc5a1c1cd3b6e
2026-09-04T09:30:21.013433+00:00,TXN_1343,0.1752,CLEAR,CLEAR,CLEAR,none,hour_of_day,60aacfe3ca8b73c42d1594f0468be4c343d19f748aa335505c8b67715a5e2c1b
2026-09-04T09:30:21.029097+00:00,TXN_1344,0.1466,CLEAR,CLEAR,CLEAR,none,customer_tenure_days,1376f0a38d4d86f9a5efb2fcd7614e4c4b852f791d6f99ad7df7a49420285524
2026-09-04T09:30:21.038412+00:00,TXN_1345,0.1862,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,e5f355da42d038b0eb5419cb1c4ed82237d9737819985967a31c464e669300b4
2026-09-04T09:30:21.050232+00:00,TXN_1346,0.1813,CLEAR,CLEAR,CLEAR,none,is_night,83b62a97af93341a896c339d851d4cfb2f296b5a6ceb68972c92f31d40813bde
2026-09-04T09:30:21.061860+00:00,TXN_1347,0.2903,CLEAR,CLEAR,CLEAR,none,amount_deviation_ratio,3840840ea458f471cd5bc788b8500b6c823c05d7dd87b5e1ed4176c7834dbb48
2026-09-04T09:30:21.070835+00:00,TXN_1348,0.2374,CLEAR,CLEAR,CLEAR,none,customer_tenure_days,de0c4d555d80961af6a63414b0ad5631935accdf74af7bf65b23aa16ab458205
2026-09-04T09:30:21.082897+00:00,TXN_1349,0.0994,CLEAR,CLEAR,CLEAR,none,velocity_last_hour,b29c8fe77952422e86339c5393741a7924bf8899b9148e37c3279be3f10e5866
2026-09-04T09:30:21.094127+00:00,TXN_1350,0.7401,ESCALATE,ESCALATE,ESCALATE,none,amount_deviation_ratio,b5c6137b6b626d60e75d066f052a1639ce3a2cbb61581f0e26ed863a498eead3
2026-09-04T09:30:21.103421+00:00,TXN_1351,0.1288,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,5383b43fade51c6c98c31e91703af2bbc1846bc42c489f8a9412a42988ccb2d1
2026-09-04T09:30:21.116408+00:00,TXN_1352,0.1175,CLEAR,CLEAR,CLEAR,none,amount,497c03d753bd0bad735cb45d6362a65c4cfad0d051b84342c2c7da0f27a31536
2026-09-04T09:30:21.128964+00:00,TXN_1353,0.075,CLEAR,CLEAR,CLEAR,none,is_night,993aaf14b4f4907bd413ee039944b13a7110c2f646052ae63d6ebdeea2132e70
2026-09-04T09:30:21.143395+00:00,TXN_1354,0.152,CLEAR,CLEAR,CLEAR,none,customer_tenure_days,830b3c57f9355308fc90b74cd52875c38ba9b9d1d5a22b8f8587ef349e739068
2026-09-04T09:30:21.155914+00:00,TXN_1355,0.1246,CLEAR,CLEAR,CLEAR,none,device_change,c5ab7e741c69c7068b0f73cba63828ff283804f3c6b9003180ef7fdc5f6ccc0f
2026-09-04T09:30:21.168879+00:00,TXN_1356,0.1085,CLEAR,CLEAR,CLEAR,none,location_mismatch,f0a518dfe9cb2e57d21f77fe3e706c1471c232de1561ce1a358b601df38fd75f
2026-09-04T09:30:21.180777+00:00,TXN_1357,0.1761,CLEAR,CLEAR,CLEAR,none,hour_of_day,1a1dcc9722b508d19d6af27d796ccb654dc56dd154fe142dab945691c17985c7
2026-09-04T09:30:21.194806+00:00,TXN_1358,0.766,HOLD,HOLD,HOLD,none,location_mismatch,6efc4d5b9ee7079f0ae4fc2b7619153f8a3ebf166ec9b47e937c89deb2bac886
2026-09-04T09:30:21.210067+00:00,TXN_1359,0.0856,CLEAR,CLEAR,CLEAR,none,velocity_last_hour,16da4a704f7d232876b3d997a23e77dbbd6e9fca45117dcd1920369590ac0f9e
2026-09-04T09:30:21.220200+00:00,TXN_1360,0.2185,CLEAR,CLEAR,CLEAR,none,is_night,3b9b1e114f8dac287162564f8e7e9422a7416563b7ba6c070ee4d00f6e70aad9
2026-09-04T09:30:21.231403+00:00,TXN_1361,0.1318,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,b54c6c54cd981fed5439aef06d53c8c95d61aeb42494091fc707a06e213a7ca5
2026-09-04T09:30:21.245489+00:00,TXN_1362,0.2985,CLEAR,CLEAR,CLEAR,none,amount,8b5988635163144183edde109657603ce49ba5de924d051b5e50b94aaa035765
2026-09-04T09:30:21.259987+00:00,TXN_1363,0.1659,CLEAR,CLEAR,CLEAR,none,device_change,c4ff7192f1fc60dbe73e8ec6db590b1393a0752e071b7d72e0bf7dc773d4d011
2026-09-04T09:30:21.271879+00:00,TXN_1364,0.2041,CLEAR,CLEAR,CLEAR,none,hour_of_day,8060d912db0b966d0a8b9472c3ba7062abb6c934698a206987acc9d176dd744e
2026-09-04T09:30:21.286057+00:00,TXN_1365,0.1114,CLEAR,CLEAR,CLEAR,none,customer_tenure_days,417be40a1fbd0ed6761a0a48172cbc8f07a776f931fdabe2119b464878036337
2026-09-04T09:30:21.300030+00:00,TXN_1366,0.4601,ESCALATE,ESCALATE,ESCALATE,none,amount,da9b1ba314c5b3d12f64427bdfb27f571462562b50c742a2e4fb3bc1110580ca
2026-09-04T09:30:21.312875+00:00,TXN_1367,0.107,CLEAR,CLEAR,CLEAR,none,amount,9438cbb1ac42923f82cb7bd33403b4ef0088a0dbbf6a32133cf720b98340f4c8
2026-09-04T09:30:21.321812+00:00,TXN_1368,0.0354,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,fac1ae00576ac8bd1accee4d09b4b670393e13277cfbb1a9d03453efd1f97c5a
2026-09-04T09:30:21.334562+00:00,TXN_1369,0.2069,CLEAR,CLEAR,CLEAR,none,hour_of_day,fadee8980fb224e8923eaae38ad1bc4ef5a9a19d276773389bc7791104c8fa00
2026-09-04T09:30:21.348024+00:00,TXN_1370,0.3748,CLEAR,CLEAR,CLEAR,none,amount,0d752c56088d6a0715563dcdb585d8ecd00c52090f289787880b3da6a30f0506
2026-09-04T09:30:21.359749+00:00,TXN_1371,0.0514,CLEAR,CLEAR,CLEAR,none,customer_tenure_days,a2e0f4ff57093a2b3d7c289cea9208f9cce36e336668f935d4c0e5a78e8c0e6a
2026-09-04T09:30:21.369293+00:00,TXN_1372,0.0752,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,cda156d1644753fc55548c2d86f03a0ca9af75739b05608c0d4c5e4ed857a91c
2026-09-04T09:30:21.382801+00:00,TXN_1373,0.1402,CLEAR,CLEAR,CLEAR,none,hour_of_day,a62ef09cf404c3230772d40b347a635cc463b2f189a71f46aa1282ae4e348aee
2026-09-04T09:30:21.397261+00:00,TXN_1374,0.0882,CLEAR,CLEAR,CLEAR,none,customer_tenure_days,1fe0fdd5d8b3860670b1ce2747b1a49e1b1d9732b2f0b2170e2681c607e14513
2026-09-04T09:30:21.412144+00:00,TXN_1375,0.7283,ESCALATE,ESCALATE,ESCALATE,none,merchant_avg_amount,8ed76737a15cfb6c7746b712b84b784a2c4c3b7f8fcd202a41d1c618045a9e3c
2026-09-04T09:30:21.426886+00:00,TXN_1376,0.1718,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,7e4cb91610f9165949912718c533cffc8f7c9bc37a51bb8e53b785019aa9d80b
2026-09-04T09:30:21.436867+00:00,TXN_1377,0.5897,ESCALATE,ESCALATE,ESCALATE,none,amount_deviation_ratio,78b94d974bb0c349f4fc8921d3ff1362987986c7a3a9cf82c94e76d4146098ab
2026-09-04T09:30:21.448698+00:00,TXN_1378,0.1747,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,34ff8ec45a3835414d382e763af58707b1311aaec440cd5fe7a31c5a33e6ab3e
2026-09-04T09:30:21.462174+00:00,TXN_1379,0.0925,CLEAR,CLEAR,CLEAR,none,is_night,f61ae0677dcd876429d273d56316cd81d49918701c2524cba768d73d998bc9e1
2026-09-04T09:30:21.474842+00:00,TXN_1380,0.9705,HOLD,HOLD,HOLD,none,amount,969355ac6f1ad2d5260f121d98dfa398daa61f8a7c1f7f2c6f5f5e6ba241b92e
2026-09-04T09:30:21.487128+00:00,TXN_1381,0.9656,HOLD,HOLD,HOLD,none,amount,687b3df59c0783b3291b6742527493d0f26042a2def5ba8100785f5b8e8cc4a0
2026-09-04T09:30:21.503439+00:00,TXN_1382,0.1162,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,0daa10863e17d14dbf00ac009ddc6db984732f8d8bfaa0f05632578051035d33
2026-09-04T09:30:21.517498+00:00,TXN_1383,0.1475,CLEAR,CLEAR,CLEAR,none,amount,71cd36a1919ccd2f2538076ddcc892ad3ed70dff857b216f5e371eaaf939f037
2026-09-04T09:30:21.534914+00:00,TXN_1384,0.2832,CLEAR,CLEAR,CLEAR,none,amount_deviation_ratio,88bc5f9eb7cedb955182302142994cdd662f832fb6e29f339b1f13f1f9767a80
2026-09-04T09:30:21.554136+00:00,TXN_1385,0.1572,CLEAR,CLEAR,CLEAR,none,hour_of_day,b51ba5702acd0181222da31bf1b2e2c7ab28cfed5fcaab217c52848bbb862f8a
2026-09-04T09:30:21.583040+00:00,TXN_1386,0.3424,CLEAR,CLEAR,CLEAR,none,amount,cb099198cdc9535ab3f1bcfc0281cf10f0ef1d35258eee2498df6b8c465b5379
2026-09-04T09:30:21.602703+00:00,TXN_1387,0.239,CLEAR,CLEAR,CLEAR,none,amount_deviation_ratio,f0115900592e22b8104b8a9283fddb2d6524cff4b5c1d08f82382cb62a02bf69
2026-09-04T09:30:21.622308+00:00,TXN_1388,0.2477,CLEAR,CLEAR,CLEAR,none,amount,c5262d7a9edf2c0480cc0a4088fecaf7bc3af933c511b8530c8b92261fd46306
2026-09-04T09:30:21.645412+00:00,TXN_1389,0.1336,CLEAR,CLEAR,CLEAR,none,amount,8be5d07a114d6fdbc53adb7fc5c68bb5ae1389200576a4849a51c9e474695a15
2026-09-04T09:30:21.662597+00:00,TXN_1390,0.3549,CLEAR,CLEAR,CLEAR,none,hour_of_day,e7133489a702a57bd679c837e92a23ef8fba44d570b491cc73f5c8d188ce3b2f
2026-09-04T09:30:21.681016+00:00,TXN_1391,0.3136,CLEAR,CLEAR,CLEAR,none,amount,051b1d72d1aac24bcf2cc1e38f8ad3732084376e29ce9cfd39b210b1fcb48ae3
2026-09-04T09:30:21.702341+00:00,TXN_1392,0.1144,CLEAR,CLEAR,CLEAR,none,hour_of_day,dadce40d4f482a86e0f1c50c954c7b28ce20f662cb4681fe4b09f76853a4a9c3
2026-09-04T09:30:21.714982+00:00,TXN_1393,0.2912,CLEAR,CLEAR,CLEAR,none,location_mismatch,53ce822850d83c51c31d4d220bc5ca778d4cd7ae2d2098b38ecf4efc0905f23f
2026-09-04T09:30:21.726712+00:00,TXN_1394,0.5023,ESCALATE,ESCALATE,ESCALATE,none,merchant_avg_amount,e73724c14388abc1b4f75544daf5ad7e9b4a8c5d1e9ea26046c49871813c2e23
2026-09-04T09:30:21.737026+00:00,TXN_1395,0.1705,CLEAR,CLEAR,CLEAR,none,hour_of_day,e6cbbef4f80ab28bc3dfeffd226ad1ac340df86d38de77660e7066eabbfc7f29
2026-09-04T09:30:21.748395+00:00,TXN_1396,0.5471,ESCALATE,ESCALATE,ESCALATE,none,is_night,4a8b814a0c578f5d16e43064b6b9ecf33f76b2dde5381254318bb656a8f8e421
2026-09-04T09:30:21.760323+00:00,TXN_1397,0.13,CLEAR,CLEAR,CLEAR,none,customer_tenure_days,8c5f9184027873f5f404baac9e89ad03d6953c5f7ba3867718f8330cc4f2e0ad
2026-09-04T09:30:21.770232+00:00,TXN_1398,0.1711,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,0698be941dfa23772759be2036740a0a68d7497c87d208f5ad14199325f2efe2
2026-09-04T09:30:21.782493+00:00,TXN_1399,0.1289,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,534c8ad4f6fe75cfcc9234884f68abd8c41652191eb03b3b4d346ff0d04254c7
2026-09-04T09:30:21.794949+00:00,TXN_1400,0.3392,CLEAR,CLEAR,CLEAR,none,amount,e934ac56154344b68db622ca234cb939b8a1fda1c0c220cec12981f6c2f8256d
2026-09-04T09:30:21.804380+00:00,TXN_1401,0.1821,CLEAR,CLEAR,CLEAR,none,is_night,f167be7afe6fbdde38b55ebcfd4e94471356c1bd7420c260c0371489a081fc00
2026-09-04T09:30:21.817008+00:00,TXN_1402,0.1181,CLEAR,CLEAR,CLEAR,none,location_mismatch,83982dfd8a3a458e98763360aec636d9e050ca88bb85b8351c8facbc2fed9d84
2026-09-04T09:30:21.828608+00:00,TXN_1403,0.1288,CLEAR,CLEAR,CLEAR,none,amount,47e7e3cc2c6f207c73941addd538997db83d1dd4d4d6ccc92f698b6018fdff93
2026-09-04T09:30:21.839337+00:00,TXN_1404,0.1096,CLEAR,CLEAR,CLEAR,none,merchant_avg_amount,4f1596daaf9d84e9dc3f98c3839900f5c8a4d2edf91b48e4e41b5a58efee64a7
2026-09-04T09:30:21.854048+00:00,TXN_1405,0.1624,CLEAR,CLEAR,CLEAR,none,hour_of_day,2cf838d7f4cf27e53e02dd78226e7e9b41d395f6c39f73e6ac77636303ae098a
